1518182277,0,961934147714519045
1518182412,0,961934147714519045
1518182460,0,961934147714519045
1518182648,0,961934147714519045
1518182654,0,961934147714519045
1518182695,0,961934147714519045
1518261414,0.00076219512195122,962266291812945920
1518261718,0,962266291812945920
1518262405,0,962266291812945920
1518262586,0,962266291812945920
1518262888,0,962266291812945920
1518263032,0,962266291812945920
1518263077,0,962266291812945920
1518263199,0,962266291812945920
1518263346,0,962266291812945920
1518263510,0,962266291812945920
1518263521,0,962266291812945920
1518263603,0,962266291812945920
1518263927,0,962266291812945920
1518264061,0,962266291812945920
1518264198,0,962266291812945920
