1518182278,0,961934098284638210
1518182413,0,961934098284638210
1518182461,0,961934098284638210
1518182649,0,961934098284638210
1518182654,0,961934098284638210
1518182695,0,961934098284638210
1518261415,0.0045731707317073,962235080973438976
1518261718,0,962235080973438976
1518262405,0,962235080973438976
1518262587,0,962235080973438976
1518262889,0,962235080973438976
1518263032,0,962235080973438976
1518263077,0,962235080973438976
1518263200,0,962235080973438976
1518263347,0,962235080973438976
1518263510,0,962235080973438976
1518263521,0,962235080973438976
1518263603,0,962235080973438976
1518263927,0,962235080973438976
1518264061,0,962235080973438976
1518264198,0,962235080973438976
