1518182277,0,961933944949280769
1518182412,0,961933944949280769
1518182460,0,961933944949280769
1518182647,0,961933944949280769
1518182653,0,961933944949280769
1518182694,0,961933944949280769
1518261413,0,961933944949280769
1518261717,0,961933944949280769
1518262404,0,961933944949280769
1518262585,0,961933944949280769
1518262887,0,961933944949280769
1518263031,0,961933944949280769
1518263076,0,961933944949280769
1518263198,0,961933944949280769
1518263346,0,961933944949280769
1518263509,0,961933944949280769
1518263520,0,961933944949280769
1518263602,0,961933944949280769
1518263926,0,961933944949280769
1518264061,0,961933944949280769
1518264197,0,961933944949280769
