1518182275,0,961934105721139200
1518182411,0,961934105721139200
1518182458,0,961934105721139200
1518182645,0,961934105721139200
1518182652,0,961934105721139200
1518182693,0,961934105721139200
1518261411,0,961934105721139200
1518261715,0,961934105721139200
1518262402,0,961934105721139200
1518262583,0,961934105721139200
1518262885,0,961934105721139200
1518263029,0,961934105721139200
1518263075,0,961934105721139200
1518263196,0,961934105721139200
1518263345,0,961934105721139200
1518263508,0,961934105721139200
1518263519,0,961934105721139200
1518263601,0,961934105721139200
1518263925,0,961934105721139200
1518264059,0,961934105721139200
1518264196,0,961934105721139200
